type,id,amount,fdcId,nutrient_name,nutrient_unit
FoodNutrient,24473968,7.32,2003593,"Calcium, Ca",mg
FoodNutrient,24474257,0.094,2003593,Protein,g
FoodNutrient,24474258,15.8,2003593,"Carbohydrate, by difference",g
FoodNutrient,24474261,14.4,2003593,"Sugars, Total",g
FoodNutrient,24473857,0.126,2003594,"Iron, Fe",mg
FoodNutrient,24473858,4.38,2003594,"Magnesium, Mg",mg
FoodNutrient,24473860,70.6,2003594,"Potassium, K",mg
FoodNutrient,24473861,6.34,2003594,"Sodium, Na",mg
FoodNutrient,24473862,0.041,2003594,"Zinc, Zn",mg
FoodNutrient,24473865,0.0,2003594,"Vitamin C, total ascorbic acid",mg
FoodNutrient,24473867,0.018,2003594,Thiamin,mg
FoodNutrient,24473869,0.009,2003594,Niacin,mg
FoodNutrient,24473872,0.009,2003594,Vitamin B-6,mg
FoodNutrient,24473873,8.97,2003594,"Folate, total",µg
FoodNutrient,24473876,0.338,2003594,Total lipid (fat),g
FoodNutrient,24473882,0.0,2003594,Lactose,g
FoodNutrient,24473884,6.64,2003594,"Calcium, Ca",mg
FoodNutrient,24474264,0.0,2003594,Protein,g
FoodNutrient,24474265,7.26,2003594,"Carbohydrate, by difference",g
FoodNutrient,24474268,3.41,2003594,"Sugars, Total",g
FoodNutrient,24473885,0.015,2003595,"Iron, Fe",mg
FoodNutrient,24473886,7.75,2003595,"Magnesium, Mg",mg
FoodNutrient,24473888,128.0,2003595,"Potassium, K",mg
FoodNutrient,24473889,1.03,2003595,"Sodium, Na",mg
FoodNutrient,24473890,0.027,2003595,"Zinc, Zn",mg
FoodNutrient,24473893,24.1,2003595,"Vitamin C, total ascorbic acid",mg
FoodNutrient,24473895,0.033,2003595,Thiamin,mg
FoodNutrient,24473897,0.019,2003595,Niacin,mg
FoodNutrient,24473900,0.022,2003595,Vitamin B-6,mg
FoodNutrient,24473901,19.0,2003595,"Folate, total",µg
FoodNutrient,24473904,0.267,2003595,Total lipid (fat),g
FoodNutrient,24473910,0.0,2003595,Lactose,g
FoodNutrient,24473912,8.88,2003595,"Calcium, Ca",mg
FoodNutrient,24474271,0.57,2003595,Protein,g
FoodNutrient,24474272,9.1,2003595,"Carbohydrate, by difference",g
FoodNutrient,24474275,7.12,2003595,"Sugars, Total",g
FoodNutrient,24473801,0.299,2003596,"Iron, Fe",mg
FoodNutrient,24473802,10.4,2003596,"Magnesium, Mg",mg
FoodNutrient,24473804,198.0,2003596,"Potassium, K",mg
FoodNutrient,24473805,236.0,2003596,"Sodium, Na",mg
FoodNutrient,24473806,0.104,2003596,"Zinc, Zn",mg
FoodNutrient,24473809,49.8,2003596,"Vitamin C, total ascorbic acid",mg
FoodNutrient,24473811,0.042,2003596,Thiamin,mg
FoodNutrient,24473813,0.086,2003596,Niacin,mg
FoodNutrient,24473816,0.076,2003596,Vitamin B-6,mg
FoodNutrient,24473817,18.9,2003596,"Folate, total",µg
FoodNutrient,24473820,0.288,2003596,Total lipid (fat),g
FoodNutrient,24473826,0.0,2003596,Lactose,g
FoodNutrient,24473828,9.74,2003596,"Calcium, Ca",mg
FoodNutrient,24474278,0.859,2003596,Protein,g
FoodNutrient,24474279,4.32,2003596,"Carbohydrate, by difference",g
FoodNutrient,24474282,2.57,2003596,"Sugars, Total",g
FoodNutrient,24473829,0.071,2003597,"Iron, Fe",mg
FoodNutrient,24473830,10.3,2003597,"Magnesium, Mg",mg
FoodNutrient,24473832,183.0,2003597,"Potassium, K",mg
FoodNutrient,24473833,0.075,2003597,"Sodium, Na",mg
FoodNutrient,24473834,0.032,2003597,"Zinc, Zn",mg
FoodNutrient,24473837,30.5,2003597,"Vitamin C, total ascorbic acid",mg
FoodNutrient,24473839,0.075,2003597,Thiamin,mg
FoodNutrient,24473841,0.029,2003597,Niacin,mg
FoodNutrient,24473844,0.041,2003597,Vitamin B-6,mg
FoodNutrient,24473845,29.0,2003597,"Folate, total",µg
FoodNutrient,24473848,0.356,2003597,Total lipid (fat),g
FoodNutrient,24473854,0.0,2003597,Lactose,g
FoodNutrient,24473856,9.29,2003597,"Calcium, Ca",mg
FoodNutrient,24474285,0.812,2003597,Protein,g
FoodNutrient,24474286,10.0,2003597,"Carbohydrate, by difference",g
FoodNutrient,24474289,8.08,2003597,"Sugars, Total",g
FoodNutrient,24473757,0.139,2003598,"Iron, Fe",mg
FoodNutrient,24473758,9.04,2003598,"Magnesium, Mg",mg
FoodNutrient,24473760,349.0,2003598,"Potassium, K",mg
FoodNutrient,24473761,5.31,2003598,"Sodium, Na",mg
FoodNutrient,24473762,0.389,2003598,"Zinc, Zn",mg
FoodNutrient,24473766,0.0,2003598,Vitamin D4,µg
FoodNutrient,24473767,0.312,2003598,Total lipid (fat),g
FoodNutrient,24473769,0.005,2003598,Thiamin,mg
FoodNutrient,24473770,0.465,2003598,Riboflavin,mg
FoodNutrient,24473773,3.9,2003598,Niacin,mg
FoodNutrient,24473774,0.097,2003598,Vitamin B-6,mg
FoodNutrient,24473775,0.0,2003598,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473778,3.24,2003598,"Calcium, Ca",mg
FoodNutrient,24474292,2.75,2003598,Protein,g
FoodNutrient,24474293,4.66,2003598,"Carbohydrate, by difference",g
FoodNutrient,24474294,0.0,2003598,Vitamin D (D2 + D3),µg
FoodNutrient,24474297,0.0,2003598,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913760,1.88,2003598,"Fiber, total dietary",g
FoodNutrient,24473779,0.338,2003599,"Iron, Fe",mg
FoodNutrient,24473780,13.5,2003599,"Magnesium, Mg",mg
FoodNutrient,24473782,294.0,2003599,"Potassium, K",mg
FoodNutrient,24473783,0.771,2003599,"Sodium, Na",mg
FoodNutrient,24473784,0.625,2003599,"Zinc, Zn",mg
FoodNutrient,24473788,0.025,2003599,Vitamin D4,µg
FoodNutrient,24473789,0.308,2003599,Total lipid (fat),g
FoodNutrient,24473791,0.006,2003599,Thiamin,mg
FoodNutrient,24473792,0.244,2003599,Riboflavin,mg
FoodNutrient,24473795,6.45,2003599,Niacin,mg
FoodNutrient,24473796,0.119,2003599,Vitamin B-6,mg
FoodNutrient,24473797,0.07,2003599,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473800,0.0,2003599,"Calcium, Ca",mg
FoodNutrient,24474299,2.41,2003599,Protein,g
FoodNutrient,24474300,8.5,2003599,"Carbohydrate, by difference",g
FoodNutrient,24474301,0.07,2003599,Vitamin D (D2 + D3),µg
FoodNutrient,24474304,2.8,2003599,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913772,3.01,2003599,"Fiber, total dietary",g
FoodNutrient,24473713,1.28,2003600,"Iron, Fe",mg
FoodNutrient,24473714,12.8,2003600,"Magnesium, Mg",mg
FoodNutrient,24473716,402.0,2003600,"Potassium, K",mg
FoodNutrient,24473717,0.417,2003600,"Sodium, Na",mg
FoodNutrient,24473718,0.482,2003600,"Zinc, Zn",mg
FoodNutrient,24473722,0.0,2003600,Vitamin D4,µg
FoodNutrient,24473723,0.245,2003600,Total lipid (fat),g
FoodNutrient,24473725,0.012,2003600,Thiamin,mg
FoodNutrient,24473726,0.24,2003600,Riboflavin,mg
FoodNutrient,24473729,6.99,2003600,Niacin,mg
FoodNutrient,24473730,0.119,2003600,Vitamin B-6,mg
FoodNutrient,24473731,0.0,2003600,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473734,1.43,2003600,"Calcium, Ca",mg
FoodNutrient,24474306,2.42,2003600,Protein,g
FoodNutrient,24474307,8.14,2003600,"Carbohydrate, by difference",g
FoodNutrient,24474308,0.0,2003600,Vitamin D (D2 + D3),µg
FoodNutrient,24474311,0.0,2003600,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913734,2.94,2003600,"Fiber, total dietary",g
FoodNutrient,24473735,0.312,2003601,"Iron, Fe",mg
FoodNutrient,24473736,10.2,2003601,"Magnesium, Mg",mg
FoodNutrient,24473738,380.0,2003601,"Potassium, K",mg
FoodNutrient,24473739,4.57,2003601,"Sodium, Na",mg
FoodNutrient,24473740,0.512,2003601,"Zinc, Zn",mg
FoodNutrient,24473744,0.0,2003601,Vitamin D4,µg
FoodNutrient,24473745,0.197,2003601,Total lipid (fat),g
FoodNutrient,24473747,0.004,2003601,Thiamin,mg
FoodNutrient,24473748,0.517,2003601,Riboflavin,mg
FoodNutrient,24473751,4.17,2003601,Niacin,mg
FoodNutrient,24473752,0.112,2003601,Vitamin B-6,mg
FoodNutrient,24473753,0.0,2003601,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473756,4.1,2003601,"Calcium, Ca",mg
FoodNutrient,24474313,3.09,2003601,Protein,g
FoodNutrient,24474314,4.01,2003601,"Carbohydrate, by difference",g
FoodNutrient,24474315,0.0,2003601,Vitamin D (D2 + D3),µg
FoodNutrient,24474318,0.0,2003601,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913747,1.78,2003601,"Fiber, total dietary",g
FoodNutrient,24473669,0.209,2003602,"Iron, Fe",mg
FoodNutrient,24473670,11.0,2003602,"Magnesium, Mg",mg
FoodNutrient,24473672,260.0,2003602,"Potassium, K",mg
FoodNutrient,24473673,0.345,2003602,"Sodium, Na",mg
FoodNutrient,24473674,0.763,2003602,"Zinc, Zn",mg
FoodNutrient,24473678,0.135,2003602,Vitamin D4,µg
FoodNutrient,24473679,0.265,2003602,Total lipid (fat),g
FoodNutrient,24473681,0.01,2003602,Thiamin,mg
FoodNutrient,24473682,0.269,2003602,Riboflavin,mg
FoodNutrient,24473685,6.76,2003602,Niacin,mg
FoodNutrient,24473686,0.071,2003602,Vitamin B-6,mg
FoodNutrient,24473687,1.6,2003602,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473690,0.0,2003602,"Calcium, Ca",mg
FoodNutrient,24474320,2.2,2003602,Protein,g
FoodNutrient,24474321,6.6,2003602,"Carbohydrate, by difference",g
FoodNutrient,24474322,1.6,2003602,Vitamin D (D2 + D3),µg
FoodNutrient,24474325,64.0,2003602,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913709,3.07,2003602,"Fiber, total dietary",g
FoodNutrient,24473691,0.739,2003603,"Iron, Fe",mg
FoodNutrient,24473692,10.5,2003603,"Magnesium, Mg",mg
FoodNutrient,24473694,376.0,2003603,"Potassium, K",mg
FoodNutrient,24473695,0.891,2003603,"Sodium, Na",mg
FoodNutrient,24473696,0.498,2003603,"Zinc, Zn",mg
FoodNutrient,24473700,0.142,2003603,Vitamin D4,µg
FoodNutrient,24473701,0.449,2003603,Total lipid (fat),g
FoodNutrient,24473703,0.008,2003603,Thiamin,mg
FoodNutrient,24473704,0.208,2003603,Riboflavin,mg
FoodNutrient,24473707,6.4,2003603,Niacin,mg
FoodNutrient,24473708,0.105,2003603,Vitamin B-6,mg
FoodNutrient,24473709,0.37,2003603,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473712,0.432,2003603,"Calcium, Ca",mg
FoodNutrient,24474327,2.18,2003603,Protein,g
FoodNutrient,24474328,6.76,2003603,"Carbohydrate, by difference",g
FoodNutrient,24474329,0.37,2003603,Vitamin D (D2 + D3),µg
FoodNutrient,24474332,14.8,2003603,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913721,3.14,2003603,"Fiber, total dietary",g
FoodNutrient,24473647,0.486,2003604,"Iron, Fe",mg
FoodNutrient,24473648,16.0,2003604,"Magnesium, Mg",mg
FoodNutrient,24473650,392.0,2003604,"Potassium, K",mg
FoodNutrient,24473651,0.0,2003604,"Sodium, Na",mg
FoodNutrient,24473652,0.857,2003604,"Zinc, Zn",mg
FoodNutrient,24473656,0.0,2003604,Vitamin D4,µg
FoodNutrient,24473657,0.24,2003604,Total lipid (fat),g
FoodNutrient,24473659,0.012,2003604,Thiamin,mg
FoodNutrient,24473660,0.426,2003604,Riboflavin,mg
FoodNutrient,24473663,6.22,2003604,Niacin,mg
FoodNutrient,24473664,0.102,2003604,Vitamin B-6,mg
FoodNutrient,24473665,0.0,2003604,Vitamin D2 (ergocalciferol),µg
FoodNutrient,24473668,0.0,2003604,"Calcium, Ca",mg
FoodNutrient,24474334,3.5,2003604,Protein,g
FoodNutrient,24474335,5.76,2003604,"Carbohydrate, by difference",g
FoodNutrient,24474336,0.0,2003604,Vitamin D (D2 + D3),µg
FoodNutrient,24474339,0.0,2003604,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,28913696,2.75,2003604,"Fiber, total dietary",g
FoodNutrient,27790146,0.044,2257044,Thiamin,mg
FoodNutrient,27790147,0.331,2257044,Riboflavin,mg
FoodNutrient,27790148,0.133,2257044,Niacin,mg
FoodNutrient,27790149,0.036,2257044,Vitamin B-6,mg
FoodNutrient,27790151,15.8,2257044,"Folate, total",µg
FoodNutrient,27790152,1.33,2257044,Vitamin B-12,µg
FoodNutrient,27790155,0.0,2257044,"Fiber, total dietary",g
FoodNutrient,27790164,155.0,2257044,"Calcium, Ca",mg
FoodNutrient,27790166,0.367,2257044,"Iron, Fe",mg
FoodNutrient,27790168,17.5,2257044,"Magnesium, Mg",mg
FoodNutrient,27790172,118.0,2257044,"Potassium, K",mg
FoodNutrient,27790174,39.4,2257044,"Sodium, Na",mg
FoodNutrient,27790176,0.264,2257044,"Zinc, Zn",mg
FoodNutrient,27790188,4.61,2257044,Vitamin D2 (ergocalciferol),µg
FoodNutrient,27790189,0.02,2257044,Vitamin D3 (cholecalciferol),µg
FoodNutrient,27790191,1.96,2257044,Total lipid (fat),g
FoodNutrient,27790196,0.0,2257044,Lactose,g
FoodNutrient,27790247,2.78,2257044,Protein,g
FoodNutrient,27790248,3.0,2257044,"Carbohydrate, by difference",g
FoodNutrient,27790249,,2257044,Vitamin A,mg
FoodNutrient,27790250,4.63,2257044,Vitamin D (D2 + D3),µg
FoodNutrient,27790252,185.0,2257044,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,33292086,0.0,2257044,Vitamin K (Menaquinone-4),µg
FoodNutrient,33292087,0.0,2257044,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,33292088,2.8,2257044,Vitamin K (phylloquinone),µg
FoodNutrient,27790198,0.005,2257045,Thiamin,mg
FoodNutrient,27790199,0.083,2257045,Riboflavin,mg
FoodNutrient,27790200,0.089,2257045,Niacin,mg
FoodNutrient,27790201,0.0,2257045,Vitamin B-6,mg
FoodNutrient,27790203,0.0,2257045,"Folate, total",µg
FoodNutrient,27790204,0.449,2257045,Vitamin B-12,µg
FoodNutrient,27790207,0.0,2257045,"Fiber, total dietary",g
FoodNutrient,27790214,158.0,2257045,"Calcium, Ca",mg
FoodNutrient,27790215,0.125,2257045,"Iron, Fe",mg
FoodNutrient,27790218,8.25,2257045,"Magnesium, Mg",mg
FoodNutrient,27790222,49.3,2257045,"Potassium, K",mg
FoodNutrient,27790224,59.2,2257045,"Sodium, Na",mg
FoodNutrient,27790227,0.077,2257045,"Zinc, Zn",mg
FoodNutrient,27790237,1.58,2257045,Vitamin D2 (ergocalciferol),µg
FoodNutrient,27790238,0.01,2257045,Vitamin D3 (cholecalciferol),µg
FoodNutrient,27790240,1.56,2257045,Total lipid (fat),g
FoodNutrient,27790245,0.0,2257045,Lactose,g
FoodNutrient,27790253,0.656,2257045,Protein,g
FoodNutrient,27790254,0.671,2257045,"Carbohydrate, by difference",g
FoodNutrient,27790255,,2257045,Vitamin A,mg
FoodNutrient,27790256,1.59,2257045,Vitamin D (D2 + D3),µg
FoodNutrient,27790258,63.6,2257045,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,33292089,0.0,2257045,Vitamin K (Menaquinone-4),µg
FoodNutrient,33292090,0.0,2257045,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,33292091,0.0,2257045,Vitamin K (phylloquinone),µg
FoodNutrient,27790092,0.04,2257046,Thiamin,mg
FoodNutrient,27790093,0.281,2257046,Riboflavin,mg
FoodNutrient,27790094,0.096,2257046,Niacin,mg
FoodNutrient,27790095,0.006,2257046,Vitamin B-6,mg
FoodNutrient,27790097,0.0,2257046,"Folate, total",µg
FoodNutrient,27790098,0.506,2257046,Vitamin B-12,µg
FoodNutrient,27790101,0.0,2257046,"Fiber, total dietary",g
FoodNutrient,27790108,148.0,2257046,"Calcium, Ca",mg
FoodNutrient,27790109,0.261,2257046,"Iron, Fe",mg
FoodNutrient,27790112,5.91,2257046,"Magnesium, Mg",mg
FoodNutrient,27790116,148.0,2257046,"Potassium, K",mg
FoodNutrient,27790118,42.0,2257046,"Sodium, Na",mg
FoodNutrient,27790120,0.091,2257046,"Zinc, Zn",mg
FoodNutrient,27790133,1.69,2257046,Vitamin D2 (ergocalciferol),µg
FoodNutrient,27790134,0.008,2257046,Vitamin D3 (cholecalciferol),µg
FoodNutrient,27790136,2.75,2257046,Total lipid (fat),g
FoodNutrient,27790141,0.0,2257046,Lactose,g
FoodNutrient,27790259,0.797,2257046,Protein,g
FoodNutrient,27790260,5.1,2257046,"Carbohydrate, by difference",g
FoodNutrient,27790261,,2257046,Vitamin A,mg
FoodNutrient,27790262,1.7,2257046,Vitamin D (D2 + D3),µg
FoodNutrient,27790264,68.0,2257046,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,27790265,2.32,2257046,"Sugars, Total",g
FoodNutrient,33292092,0.0,2257046,Vitamin K (Menaquinone-4),µg
FoodNutrient,33292093,0.0,2257046,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,33292094,0.4,2257046,Vitamin K (phylloquinone),µg
FoodNutrient,27791378,0.15,2258586,"Iron, Fe",mg
FoodNutrient,27791379,12.4,2258586,"Magnesium, Mg",mg
FoodNutrient,27791381,280.0,2258586,"Potassium, K",mg
FoodNutrient,27791382,86.6,2258586,"Sodium, Na",mg
FoodNutrient,27791383,0.236,2258586,"Zinc, Zn",mg
FoodNutrient,27791386,0.351,2258586,Total lipid (fat),g
FoodNutrient,27791388,0.065,2258586,Thiamin,mg
FoodNutrient,27791389,0.095,2258586,Riboflavin,mg
FoodNutrient,27791391,1.41,2258586,Niacin,mg
FoodNutrient,27791393,3.1,2258586,"Fiber, total dietary",g
FoodNutrient,27791394,0.146,2258586,Vitamin B-6,mg
FoodNutrient,27791396,37.1,2258586,"Folate, total",µg
FoodNutrient,27791398,30.5,2258586,"Calcium, Ca",mg
FoodNutrient,27791507,0.941,2258586,Protein,g
FoodNutrient,27791508,10.3,2258586,"Carbohydrate, by difference",g
FoodNutrient,27791399,0.088,2258587,"Iron, Fe",mg
FoodNutrient,27791400,11.1,2258587,"Magnesium, Mg",mg
FoodNutrient,27791402,237.0,2258587,"Potassium, K",mg
FoodNutrient,27791403,62.7,2258587,"Sodium, Na",mg
FoodNutrient,27791404,0.16,2258587,"Zinc, Zn",mg
FoodNutrient,27791407,0.138,2258587,Total lipid (fat),g
FoodNutrient,27791409,0.044,2258587,Thiamin,mg
FoodNutrient,27791410,0.116,2258587,Riboflavin,mg
FoodNutrient,27791412,0.741,2258587,Niacin,mg
FoodNutrient,27791414,2.69,2258587,"Fiber, total dietary",g
FoodNutrient,27791415,0.115,2258587,Vitamin B-6,mg
FoodNutrient,27791417,43.6,2258587,"Folate, total",µg
FoodNutrient,27791419,42.2,2258587,"Calcium, Ca",mg
FoodNutrient,27791511,0.805,2258587,Protein,g
FoodNutrient,27791512,9.08,2258587,"Carbohydrate, by difference",g
FoodNutrient,27791463,0.186,2258588,"Iron, Fe",mg
FoodNutrient,27791464,9.0,2258588,"Magnesium, Mg",mg
FoodNutrient,27791466,163.0,2258588,"Potassium, K",mg
FoodNutrient,27791467,0.0,2258588,"Sodium, Na",mg
FoodNutrient,27791468,0.126,2258588,"Zinc, Zn",mg
FoodNutrient,27791471,99.5,2258588,"Vitamin C, total ascorbic acid",mg
FoodNutrient,27791472,0.106,2258588,Total lipid (fat),g
FoodNutrient,27791474,0.039,2258588,Thiamin,mg
FoodNutrient,27791475,0.089,2258588,Riboflavin,mg
FoodNutrient,27791477,0.636,2258588,Niacin,mg
FoodNutrient,27791479,0.942,2258588,"Fiber, total dietary",g
FoodNutrient,27791480,0.247,2258588,Vitamin B-6,mg
FoodNutrient,27791482,22.2,2258588,"Folate, total",µg
FoodNutrient,27791484,7.5,2258588,"Calcium, Ca",mg
FoodNutrient,27791515,0.715,2258588,Protein,g
FoodNutrient,27791516,4.78,2258588,"Carbohydrate, by difference",g
FoodNutrient,27791485,0.36,2258589,"Iron, Fe",mg
FoodNutrient,27791486,10.3,2258589,"Magnesium, Mg",mg
FoodNutrient,27791488,197.0,2258589,"Potassium, K",mg
FoodNutrient,27791489,0.0,2258589,"Sodium, Na",mg
FoodNutrient,27791490,0.193,2258589,"Zinc, Zn",mg
FoodNutrient,27791493,139.0,2258589,"Vitamin C, total ascorbic acid",mg
FoodNutrient,27791494,0.121,2258589,Total lipid (fat),g
FoodNutrient,27791496,0.049,2258589,Thiamin,mg
FoodNutrient,27791497,0.098,2258589,Riboflavin,mg
FoodNutrient,27791499,0.91,2258589,Niacin,mg
FoodNutrient,27791501,1.07,2258589,"Fiber, total dietary",g
FoodNutrient,27791502,0.292,2258589,Vitamin B-6,mg
FoodNutrient,27791504,41.6,2258589,"Folate, total",µg
FoodNutrient,27791506,6.69,2258589,"Calcium, Ca",mg
FoodNutrient,27791520,6.6,2258589,"Carbohydrate, by difference",g
FoodNutrient,27791519,0.819,2258589,Protein,g
FoodNutrient,27791420,0.353,2258590,"Iron, Fe",mg
FoodNutrient,27791421,11.0,2258590,"Magnesium, Mg",mg
FoodNutrient,27791423,213.0,2258590,"Potassium, K",mg
FoodNutrient,27791424,0.0,2258590,"Sodium, Na",mg
FoodNutrient,27791425,0.202,2258590,"Zinc, Zn",mg
FoodNutrient,27791428,142.0,2258590,"Vitamin C, total ascorbic acid",mg
FoodNutrient,27791429,0.126,2258590,Total lipid (fat),g
FoodNutrient,27791431,0.055,2258590,Thiamin,mg
FoodNutrient,27791432,0.142,2258590,Riboflavin,mg
FoodNutrient,27791434,1.02,2258590,Niacin,mg
FoodNutrient,27791436,1.16,2258590,"Fiber, total dietary",g
FoodNutrient,27791437,0.303,2258590,Vitamin B-6,mg
FoodNutrient,27791439,47.3,2258590,"Folate, total",µg
FoodNutrient,27791441,6.36,2258590,"Calcium, Ca",mg
FoodNutrient,27791524,6.65,2258590,"Carbohydrate, by difference",g
FoodNutrient,27791523,0.896,2258590,Protein,g
FoodNutrient,27791442,0.365,2258591,"Iron, Fe",mg
FoodNutrient,27791443,10.4,2258591,"Magnesium, Mg",mg
FoodNutrient,27791445,201.0,2258591,"Potassium, K",mg
FoodNutrient,27791446,0.0,2258591,"Sodium, Na",mg
FoodNutrient,27791447,0.242,2258591,"Zinc, Zn",mg
FoodNutrient,27791450,158.0,2258591,"Vitamin C, total ascorbic acid",mg
FoodNutrient,27791451,0.156,2258591,Total lipid (fat),g
FoodNutrient,27791453,0.055,2258591,Thiamin,mg
FoodNutrient,27791454,0.102,2258591,Riboflavin,mg
FoodNutrient,27791456,1.08,2258591,Niacin,mg
FoodNutrient,27791458,0.967,2258591,"Fiber, total dietary",g
FoodNutrient,27791459,0.332,2258591,Vitamin B-6,mg
FoodNutrient,27791462,4.9,2258591,"Calcium, Ca",mg
FoodNutrient,27791527,0.882,2258591,Protein,g
FoodNutrient,27791528,6.7,2258591,"Carbohydrate, by difference",g
FoodNutrient,27793153,0.013,2259792,"Iron, Fe",mg
FoodNutrient,27793154,11.0,2259792,"Magnesium, Mg",mg
FoodNutrient,27793156,158.0,2259792,"Potassium, K",mg
FoodNutrient,27793157,92.5,2259792,"Sodium, Na",mg
FoodNutrient,27793158,0.426,2259792,"Zinc, Zn",mg
FoodNutrient,27793163,0.049,2259792,Thiamin,mg
FoodNutrient,27793164,0.196,2259792,Riboflavin,mg
FoodNutrient,27793165,0.128,2259792,Niacin,mg
FoodNutrient,27793167,0.0,2259792,Vitamin D2 (ergocalciferol),µg
FoodNutrient,27793168,0.039,2259792,Vitamin B-6,mg
FoodNutrient,27793170,0.543,2259792,Vitamin D3 (cholecalciferol),µg
FoodNutrient,27793173,4.79,2259792,Cholesterol,mg
FoodNutrient,27793176,1.08,2259792,Total lipid (fat),g
FoodNutrient,27793186,3.66,2259792,Lactose,g
FoodNutrient,27793188,120.0,2259792,"Calcium, Ca",mg
FoodNutrient,27793267,3.46,2259792,Protein,g
FoodNutrient,27793268,4.81,2259792,"Carbohydrate, by difference",g
FoodNutrient,27793269,,2259792,Vitamin A,mg
FoodNutrient,27793270,0.543,2259792,Vitamin D (D2 + D3),µg
FoodNutrient,27793273,21.7,2259792,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,27793189,0.0,2259793,"Iron, Fe",mg
FoodNutrient,27793190,11.4,2259793,"Magnesium, Mg",mg
FoodNutrient,27793192,164.0,2259793,"Potassium, K",mg
FoodNutrient,27793193,41.8,2259793,"Sodium, Na",mg
FoodNutrient,27793194,0.428,2259793,"Zinc, Zn",mg
FoodNutrient,27793199,0.055,2259793,Thiamin,mg
FoodNutrient,27793200,0.243,2259793,Riboflavin,mg
FoodNutrient,27793201,0.135,2259793,Niacin,mg
FoodNutrient,27793203,0.0,2259793,Vitamin D2 (ergocalciferol),µg
FoodNutrient,27793204,0.045,2259793,Vitamin B-6,mg
FoodNutrient,27793206,0.778,2259793,Vitamin D3 (cholecalciferol),µg
FoodNutrient,27793210,14.2,2259793,Cholesterol,mg
FoodNutrient,27793213,4.48,2259793,Total lipid (fat),g
FoodNutrient,27793223,3.35,2259793,Lactose,g
